KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
seq8_1-seq8_137	0.21869118285797018	0.21925636574074073	0.017943514529901110886	0.13780096315004932662	0.091942080740213855965	Good Overlap
seq8_1-seq8_176	0.5942171518489379	0.5988722535485126	0.049325901099395478192	0.3704658067112107128	0.24414541816740950597	Good Overlap
seq8_1-seq8_113	0.9425897035881435	0.9430869161769254	0.07860846656882192433	0.58528570836686150835	0.38744111992384406575	Good Overlap
seq8_1-seq8_147	0.42802493624256166	0.43092754440372144	0.035529521840778763368	0.26164263713765239602	0.17064353783019927568	Good Overlap
seq8_1-seq8_185	0.4746268656716418	0.4765184721352536	0.03773518880127243215	0.28827930332636558423	0.18708804355365232566	Good Overlap
seq8_1-seq8_175	0.6124062436651125	0.6160642570281124	0.050708099403925542718	0.3646934276536114931	0.23178304208109260113	Good Overlap
seq8_1-seq8_119	0.9207558671136848	0.9212598425196851	0.07822447862689503228	0.55694331466605882927	0.36165238919905313918	Good Overlap
seq8_1-seq8_188	0.16499180775532496	0.16599389046476107	0.013442028532721812978	0.10099801024319748941	0.065901476679619035613	Good Overlap
seq8_1-seq8_132	0.805385230605172	0.8068783068783069	0.06792768124795737154	0.48295687850576804343	0.3104193636509190501	Good Overlap
seq8_1-seq8_160	0.43582995951417003	0.43934821967410986	0.03828970805245525636	0.27900218780000530857	0.18688504684749109678	Good Overlap
seq8_1-seq8_141	1.0	1.0	0.07298465014734718882	0.613321196581479903	0.40073084191033775587	Good Overlap
seq8_1-seq8_159	0.6409756097560976	0.6438709677419355	0.053373515772112343045	0.401484725568880251	0.2671762976251928423	Good Overlap
seq8_1-seq8_98	0.5061941803514837	0.5051963048498845	0.039958629182802892366	0.31201878247865161653	0.20460717446281825849	Good Overlap
seq8_1-seq8_123	0.22892819979188345	0.22892819979188345	0.017557561527656353573	0.13590884746512287024	0.086930210478483777035	Good Overlap
seq8_1-seq8_99	1.0	1.0	0.08111429284666483331	0.6008931401413308477	0.39046960379447245317	Good Overlap
seq8_1-seq8_65	0.9618768328445748	0.9622093023255814	0.07388374596448050926	0.58157543908294240064	0.37911844967358126527	Good Overlap
seq8_1-seq8_114	0.985480943738657	0.9855595667870036	0.0744913766129422872	0.61049840727706958254	0.4031060394244749693	Good Overlap
seq8_2-seq8_83	0.2923694779116466	0.28548256285482565	0.025959591675196414911	0.18536281130607009758	0.12557599706418081525	Good Overlap
seq8_2-seq8_85	0.8041237113402062	0.8017883755588674	0.06977455498794334554	0.49063490593254268732	0.32160182370564616042	Good Overlap
seq8_2-seq8_66	0.7333781061114842	0.7286397812713602	0.07458637596114985074	0.46379909903773493653	0.3117392124256752702	Good Overlap
seq8_2-seq8_49	0.07192254495159059	0.07082096933728982	0.005886515562261403885	0.04331341137179795604	0.028003589701010226835	Good Overlap
seq8_2-seq8_93	0.2591369959915114	0.25721040189125294	0.02245894537917727724	0.15126259353967872018	0.095405551735178883516	Good Overlap
seq8_2-seq8_96	0.16651418115279049	0.16306844281120808	0.013737102554167009147	0.09955810783784455839	0.064543631327324745776	Good Overlap
seq8_3-seq8_30	0.7901002506265664	0.7920546244568591	0.0750659351045213067	0.48609419775947393356	0.32072666685235309917	Good Overlap
seq8_3-seq8_60	0.5846466700559227	0.5792996910401648	0.04695225610257805984	0.36061727453571120017	0.23740701327319143962	Good Overlap
seq8_4-seq8_75	0.7752329192546584	0.7776497695852534	0.064997280121234443285	0.48648937740808537394	0.32327857226720192385	Good Overlap
seq8_4-seq8_52	0.802652733118971	0.8036	0.06738641853685863734	0.5085388454271165979	0.34178262425829412604	Good Overlap
seq8_4-seq8_95	0.8341687552213868	0.834652228238234	0.0812742131599846791	0.51630643614840840996	0.34381323897580528412	Good Overlap
seq8_4-seq8_65	0.13731377757246796	0.1348158443363447	0.011290808907304239857	0.08453284696076086218	0.05573863477739367879	Good Overlap
seq8_5-seq8_69	0.3706183536825522	0.3769980506822612	0.027728822449085676038	0.22192878248369965157	0.14184757834275284847	Good Overlap
seq8_5-seq8_57	0.6162409954158481	0.6243589743589744	0.03990199000761248227	0.37129995691445440804	0.2373682186476627478	Good Overlap
seq8_5-seq8_63	0.996031746031746	0.9962264150943396	0.0833766547702581891	0.5812529344188509977	0.3676239775779196987	Good Overlap
seq8_6-seq8_79	0.24487435600883187	0.244	0.018977815825860687582	0.14973240509984495543	0.09776787420235343092	Good Overlap
seq8_6-seq8_72	0.6966796290756805	0.6943942133815552	0.05790281353836675122	0.42033100128036996037	0.2718043150672121464	Good Overlap
seq8_6-seq8_62	0.5837092731829574	0.5807672892478546	0.04714333284713665181	0.34465692911024137614	0.21873379123173765383	Good Overlap
seq8_6-seq8_78	0.3796356538711776	0.37104221635883905	0.033727102374860728034	0.21366515223897584709	0.13106811002227146656	Good Overlap
seq8_6-seq8_92	0.14261958329257557	0.14211608104140158	0.011687972127551187923	0.08579344058992088639	0.05518475670087979519	Good Overlap
seq8_7-seq8_86	0.9993489583333334	0.9993438320209974	0.0919253436545628291	0.60847886038956106936	0.39987413428326346152	Good Overlap
seq8_7-seq8_80	0.7766097240473062	0.773936170212766	0.061296476010716722314	0.49034653281640830879	0.32762861053105569596	Good Overlap
seq8_8-seq8_95	0.36645548516172055	0.3649732620320856	0.031466325883360875072	0.2285879611100743969	0.15056409433066642354	Good Overlap
seq8_8-seq8_81	0.985	0.9850597609561753	0.075634580198184179064	0.6355867823366816724	0.42967356955668052602	Good Overlap
seq8_8-seq8_89	0.9982425307557118	0.9981981981981982	0.08793060685642286112	0.5794939874503133436	0.36306285477782363537	Good Overlap
seq8_9-seq8_96	0.1542305129913391	0.15591755319148937	0.0115632158453531395036	0.09723805091561866184	0.064663740693378209384	Good Overlap
seq8_9-seq8_93	0.20756126718469814	0.20956923535549263	0.015855500328170864417	0.124647816899261437313	0.079816626096776905285	Good Overlap
seq8_9-seq8_97	0.9977777777777778	0.9977064220183486	0.0768903398744653497	0.6408921502138138196	0.4363354613223333428	Good Overlap
seq8_10-seq8_118	0.12174550788412175	0.11997060444607753	0.008533966664288820271	0.07860884371317633695	0.05337039778765216771	Good Overlap
seq8_10-seq8_43	0.26412092283214	0.26118210862619806	0.020635195107096493092	0.16814568489199563213	0.1127238420284916656	Good Overlap
seq8_10-seq8_186	0.04457572502685284	0.04457572502685284	0.0033676721827443292371	0.028491979443203948365	0.019379184235844414805	Good Overlap
seq8_10-seq8_131	0.04026927042270605	0.03997816064062121	0.0040080222799945626443	0.025389435099950018305	0.016865050070055540693	Good Overlap
seq8_10-seq8_69	0.12838360402165508	0.12787773263687366	0.010503554867904636919	0.08068607286891231185	0.05346095925268065616	Good Overlap
seq8_10-seq8_63	0.21227621483375958	0.21152	0.017167556655022941772	0.13122382890130755771	0.08636881564131471429	Good Overlap
seq8_10-seq8_190	0.0546457081721669	0.05339925834363412	0.0042566596565557261113	0.03455391758824561209	0.023290891551639931213	Good Overlap
seq8_10-seq8_82	0.41787287602265577	0.41492726122707146	0.028929389667584913763	0.24763525556849973766	0.15814025687531580548	Good Overlap
seq8_10-seq8_107	0.37791690381331816	0.3772079772079772	0.034175189239408095195	0.22726066185818882046	0.14603178288403925572	Good Overlap
seq8_10-seq8_145	0.13256369426751594	0.12927072927072927	0.011945826098978684818	0.081643757051086947486	0.054000288159089594123	Good Overlap
seq8_10-seq8_187	0.05680068434559452	0.054698216735253775	0.0040263266022660876068	0.034282706448614402824	0.022080249128949430663	Good Overlap
seq8_10-seq8_133	0.19559471365638767	0.1896449704142012	0.015190939039745645298	0.116995367602308005264	0.075069096892965408214	Good Overlap
seq8_10-seq8_15	0.1794109700081059	0.17517653449212384	0.017312342412104764991	0.105801948100750087096	0.067122588440225407456	Good Overlap
seq8_11-seq8_188	0.2878734123323636	0.2874183470604942	0.024121731643436405831	0.17578854587281948634	0.11419164628932248823	Good Overlap
