KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
seq10_1-seq10_23	0.8124156545209177	0.8116531165311653	0.083673733634476967826	0.5298443629157440639	0.36289185479434164962	Good Overlap
seq10_1-seq10_139	0.1799970100164449	0.18011958146487295	0.016906315226804018711	0.11518844917358304885	0.07812737790563418858	Good Overlap
seq10_1-seq10_98	0.11195834108238795	0.11088353039754213	0.0112510882441007814115	0.07094101041991732442	0.047744076993302507024	Good Overlap
seq10_1-seq10_157	0.15131330903606888	0.15077967806841047	0.014663915608540337569	0.09564653559548092391	0.06393328372936705741	Good Overlap
seq10_1-seq10_66	0.3181818181818182	0.31492299522039296	0.029006823903007447522	0.19588474560768913195	0.12841702427054354615	Good Overlap
seq10_1-seq10_87	0.2719060523938573	0.27124773960216997	0.03080891971558904461	0.16779268361456211313	0.110504137131448418496	Good Overlap
seq10_1-seq10_138	0.039263003424099135	0.03847911227154047	0.003645816686443578916	0.023596203870448015346	0.0152636968375333058	Good Overlap
seq10_1-seq10_171	0.04608106263931219	0.045950864422202004	0.003945755331321903339	0.02858331700662753924	0.018769904574899709137	Good Overlap
seq10_2-seq10_77	0.3015601624278692	0.29991431019708653	0.03169623254295083466	0.18535776941812659477	0.121714447270004336465	Good Overlap
seq10_2-seq10_41	0.600681140911026	0.5994876174210076	0.059151525710218843522	0.35641670822520920707	0.22960068212893724614	Good Overlap
seq10_2-seq10_51	1.0	1.0	0.090997799505354121196	0.61146582107245967127	0.39499994724558542595	Good Overlap
seq10_2-seq10_89	0.5573593073593074	0.5517808219178082	0.051059874880183551943	0.33835945812605614145	0.2212448348687565048	Good Overlap
seq10_2-seq10_71	0.0907292509666397	0.09023841655420603	0.008360747709791716189	0.055985041170085427398	0.03663841673355515568	Good Overlap
seq10_2-seq10_97	0.11584746991445556	0.11482072869792423	0.011045551277677794002	0.071499483091124401335	0.04690040498997089512	Good Overlap
seq10_2-seq10_93	0.9974522292993631	0.9974715549936789	0.082673490386464738694	0.6132984116931509691	0.40446945136986481095	Good Overlap
seq10_2-seq10_67	1.0	1.0	0.081119316987101767864	0.5745570879704733531	0.35846682483905570874	Good Overlap
seq10_3-seq10_96	0.10786756852972589	0.10634048926610085	0.009350546465442123212	0.06723201887888321653	0.044876313675564250284	Good Overlap
seq10_3-seq10_71	0.17240592930444698	0.17155575847505994	0.0142277671281700503	0.106529747573400138303	0.070933225480905486695	Good Overlap
seq10_3-seq10_97	0.33223684210526316	0.33047493403693934	0.031767266086561640956	0.20312129539892988471	0.13362467836488119606	Good Overlap
seq10_3-seq10_77	0.6461538461538462	0.6435643564356436	0.058038783652995339017	0.38140963840780793404	0.24445625689259356074	Good Overlap
seq10_3-seq10_69	0.9917218543046358	0.991617770326907	0.09511330338521819708	0.6189820320989813196	0.41347841280771803482	Good Overlap
seq10_3-seq10_33	0.4841653247450349	0.48691938067271756	0.042979913842864428562	0.28521804360805948423	0.1814303456929668159	Good Overlap
seq10_4-seq10_96	0.972035214914552	0.9719917012448133	0.090721434713862457815	0.6009547987072849238	0.39991020240244869554	Good Overlap
seq10_4-seq10_91	0.2548277167739493	0.2511415525114155	0.0235638131334240241	0.15971113767357849324	0.10654641972499804746	Good Overlap
seq10_4-seq10_8	0.3822508676251859	0.38469135802469134	0.035289236910856135248	0.2266263712327639721	0.14632592818141977878	Good Overlap
