KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
seq10_1-seq10_23	0.8124156545209177	0.8116531165311653	0.088725586960745801346	0.5317343639556780732	0.36533639659008387262	Good Overlap
seq10_1-seq10_139	0.1799970100164449	0.18011958146487295	0.017556362130151770495	0.115494909923547449694	0.078516194945204199776	Good Overlap
seq10_1-seq10_98	0.11195834108238795	0.11088353039754213	0.011620650716192097045	0.07110336992812399851	0.0479483821708620289	Good Overlap
seq10_1-seq10_157	0.15131330903606888	0.15077967806841047	0.015222066333909325479	0.09587854520946754566	0.0642248688717570314	Good Overlap
seq10_1-seq10_66	0.3181818181818182	0.31492299522039296	0.02988910560947434396	0.1962917434385319796	0.1289165392129214613	Good Overlap
seq10_1-seq10_87	0.2719060523938573	0.27124773960216997	0.03153757936063083683	0.16807629273917420601	0.11085277810510871804	Good Overlap
seq10_1-seq10_138	0.039263003424099135	0.03847911227154047	0.0037452006955696494685	0.023645684091546135335	0.0153231390866680391246	Good Overlap
seq10_1-seq10_171	0.04608106263931219	0.045950864422202004	0.004033750602662879133	0.02862336253751654496	0.018819389599825503304	Good Overlap
seq10_2-seq10_77	0.3015601624278692	0.29991431019708653	0.032619182353924268545	0.1857456116403828897	0.12218965213206223811	Good Overlap
seq10_2-seq10_41	0.600681140911026	0.5994876174210076	0.06080246244076929226	0.35725634073677602157	0.23059825500310491341	Good Overlap
seq10_2-seq10_51	1.0	1.0	0.09272978855975971933	0.612147886041772478	0.39583237584971158393	Good Overlap
seq10_2-seq10_89	0.5573593073593074	0.5517808219178082	0.054008686228539999744	0.33988984808891944226	0.22310087390922417791	Good Overlap
seq10_2-seq10_71	0.0907292509666397	0.09023841655420603	0.008596315281791369703	0.056086017589544522853	0.036762630164899297435	Good Overlap
seq10_2-seq10_97	0.11584746991445556	0.11482072869792423	0.011586732275635304056	0.07173026624823726468	0.047184461155590946933	Good Overlap
seq10_2-seq10_93	0.9974522292993631	0.9974715549936789	0.08483177546230653496	0.6145270375767658666	0.40597451631792665905	Good Overlap
seq10_2-seq10_67	1.0	1.0	0.083831649426992466035	0.5760767200996794932	0.3602240365614831258	Good Overlap
seq10_3-seq10_96	0.10786756852972589	0.10634048926610085	0.009653835268367038425	0.06739989051209943847	0.045084399516424555735	Good Overlap
seq10_3-seq10_71	0.17240592930444698	0.17155575847505994	0.014741640035543559411	0.10684832036269085993	0.07132503308687162334	Good Overlap
seq10_3-seq10_97	0.33223684210526316	0.33047493403693934	0.032587305818312549017	0.20353820775953937655	0.1341328141300602594	Good Overlap
seq10_3-seq10_77	0.6461538461538462	0.6435643564356436	0.06085099704617635209	0.38294124628639347727	0.2462693223067567206	Good Overlap
seq10_3-seq10_69	0.9917218543046358	0.991617770326907	0.09729110430479443453	0.6200705234032766243	0.4148289145233516647	Good Overlap
seq10_3-seq10_33	0.4841653247450349	0.48691938067271756	0.04510563683764388605	0.28637045792187011995	0.18278576036318691936	Good Overlap
seq10_4-seq10_96	0.972035214914552	0.9719917012448133	0.09369545971164228114	0.6025631496870938283	0.401889225690052416	Good Overlap
seq10_4-seq10_91	0.2548277167739493	0.2511415525114155	0.024498915176442711988	0.16015677649988480369	0.10710195150637230221	Good Overlap
seq10_4-seq10_8	0.3822508676251859	0.38469135802469134	0.036594893174643401705	0.22740857916052120841	0.14724984235198745277	Good Overlap
seq10_5-seq10_81	0.5974815458098133	0.5937773882559159	0.052847428184054355005	0.38281103424144945004	0.25941003872790223276	Good Overlap
seq10_5-seq10_94	0.16871015203531142	0.16676907951333414	0.015936365086664424338	0.10881172005436834112	0.07409323075807327084	Good Overlap
seq10_5-seq10_58	0.394269340974212	0.38954663586485705	0.038978807648913278696	0.25459770412823617608	0.17396771186048974402	Good Overlap
seq10_6-seq10_87	0.3898541866759801	0.38744740532959326	0.039774421351559116026	0.24584179094776550957	0.1644368898081538798	Good Overlap
seq10_6-seq10_88	0.6240391334730957	0.6230909345663445	0.057834638686113560732	0.38308830898793824564	0.25187354542271341585	Good Overlap
seq10_6-seq10_98	0.15354685914063382	0.1522561698763201	0.014081591775138637843	0.096240102156627467376	0.06406156275164385764	Good Overlap
seq10_6-seq10_62	0.9991251093613298	0.9991397849462366	0.103513609964769855955	0.60752386425995527066	0.39732983903202454896	Good Overlap
seq10_6-seq10_84	0.14697120158887786	0.14408130729374252	0.01562692293305339042	0.09405681427747966548	0.06377163782990001049	Good Overlap
seq10_8-seq10_91	0.22359657469077068	0.22248689852310624	0.027284843963103051706	0.12884945293341886403	0.081308074499621869786	Good Overlap
seq10_8-seq10_96	0.959254947613504	0.9596309111880046	0.09023560578463957251	0.5729104966652462703	0.37243311271903173964	Good Overlap
seq10_10-seq10_190	0.6859791425260718	0.6861973135710977	0.06195931316039495224	0.42543531315337013594	0.2801641319125602316	Good Overlap
seq10_10-seq10_179	0.5287602715255448	0.5260510240747395	0.0558463684761036799	0.3340938097697882781	0.22445788587507188392	Good Overlap
seq10_10-seq10_77	0.2694093019022481	0.26934279992718	0.023860043494976257392	0.16710841385062462608	0.11029210567351538056	Good Overlap
seq10_10-seq10_175	0.8622196329740751	0.8617767387492694	0.07875232268635875296	0.53123790066940943595	0.34950665806592054032	Good Overlap
seq10_10-seq10_174	0.30814074536747865	0.3060457345724131	0.031155083571067961276	0.19101635102382597292	0.12638787949149302577	Good Overlap
seq10_10-seq10_106	0.16513249651324965	0.16480633999330283	0.015848722152489115795	0.097790185030559688675	0.06268374407761549332	Good Overlap
