KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
seq9_1-seq9_190	0.42129384805217696	0.42504378283712785	0.043335557409509694435	0.26203348025242735483	0.17206943457003259368	Good Overlap
seq9_1-seq9_105	0.6877697841726619	0.6907069555302167	0.06839840145042328892	0.43034178196557267836	0.28592321640813974151	Good Overlap
seq9_1-seq9_141	0.10007118033747854	0.10146321070234114	0.010960237306536006006	0.062852976829023719326	0.041794330066969137988	Good Overlap
seq9_1-seq9_186	0.29601189001733963	0.29835822737933587	0.031653033210489821884	0.18472420114401089759	0.122653377481060664855	Good Overlap
seq9_1-seq9_83	0.5274773780622379	0.5290365156181258	0.057120163441485744398	0.32678421574852711595	0.21574305671281545415	Good Overlap
seq9_1-seq9_191	0.060735432390536456	0.06154627396216834	0.006426690272770444363	0.037337370825188100835	0.02423171032847226971	Good Overlap
seq9_1-seq9_194	0.14800594500866981	0.1502686677783954	0.0148875590425081204985	0.090925641146251709385	0.059250920854495891015	Good Overlap
seq9_1-seq9_33	0.596903096903097	0.599304865938431	0.06005715010735398232	0.36326763862521459214	0.23732706133032857061	Good Overlap
seq9_1-seq9_158	0.7984038861901457	0.8012316113581937	0.07509387944216380365	0.4878962749714870083	0.31974148571439865938	Good Overlap
seq9_1-seq9_39	0.9435452033162258	0.943921568627451	0.09513992509761140348	0.57081775610321777486	0.3740689263107945037	Good Overlap
seq9_1-seq9_180	0.16180353395166205	0.16186027619821283	0.016925783038416870075	0.09719512782011240618	0.062934320438557421887	Good Overlap
seq9_1-seq9_119	0.6450742240215924	0.6462200699488835	0.06635203281026186855	0.37793163445625085098	0.23983714051369359364	Good Overlap
seq9_1-seq9_5	0.21696733300828863	0.21524554116784755	0.01968383787446809272	0.13671881935295609902	0.09211488022478521811	Good Overlap
seq9_1-seq9_14	0.2641318977119785	0.26758204956463494	0.027185208888272204932	0.16901618503247194534	0.113424176218192076725	Good Overlap
seq9_1-seq9_73	0.9951749095295537	0.9951338199513382	0.111187473599155595694	0.5969566062782771619	0.3873399500113979739	Good Overlap
seq9_1-seq9_71	0.1551047120418848	0.15620915032679739	0.016429250008948382816	0.0998040885089257926	0.067538967840053755545	Good Overlap
seq9_1-seq9_163	0.06499151823579305	0.0654869132139451	0.0069134186105267617222	0.041008666514425607615	0.027105163384710332356	Good Overlap
seq9_1-seq9_146	0.9985052316890882	0.9984779299847792	0.11348014487015057612	0.56666680185943590345	0.35018784823841878035	Good Overlap
seq9_1-seq9_15	0.18818681318681318	0.1889295516925892	0.021391775766943463546	0.123439110865379802825	0.08541790194958309259	Good Overlap
seq9_1-seq9_3	0.12190020914251569	0.12268656716417911	0.010190641699592623741	0.075441987653882007294	0.049886104730985367474	Good Overlap
seq9_2-seq9_42	0.2964660936007641	0.30087319665907364	0.029155409803259965665	0.17917231035872836274	0.114139061028137436476	Good Overlap
seq9_2-seq9_66	0.24923719286976073	0.25223928342930263	0.026435407044264812032	0.14847182433135758576	0.09384637658131760269	Good Overlap
seq9_2-seq9_62	0.9819168173598554	0.9819819819819819	0.1039549097383484286	0.57486119962032761123	0.36157332676725637444	Good Overlap
seq9_2-seq9_76	0.05632273079906905	0.056542309780501045	0.004338756147084440607	0.03265293287153294795	0.020402166167261793843	Good Overlap
seq9_3-seq9_5	0.6443108233117484	0.6409897292250234	0.06532883056781113591	0.4149696059613362204	0.2828392091115097687	Good Overlap
