KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
seq8_1-seq8_137	0.21811206022875343	0.21873417721518987	0.019662132999812228805	0.13866875866168593826	0.0931806735641262153	Good Overlap
seq8_1-seq8_176	0.5898898505114083	0.5952242283051835	0.05492119462989463556	0.3724731243236329024	0.24778691799970477437	Good Overlap
seq8_1-seq8_113	0.9400936037441497	0.9407590249922864	0.088776420320433579666	0.5896078745252459228	0.3935217623722457831	Good Overlap
seq8_1-seq8_147	0.4250070881769209	0.42800733323931744	0.038748026100339549212	0.26320856610212952154	0.17347401210883395098	Good Overlap
seq8_1-seq8_185	0.47336999214454045	0.4754303599374022	0.042905920782079853197	0.29120274524598617494	0.19097681236737177654	Good Overlap
seq8_1-seq8_175	0.6107845124670586	0.6150761828388132	0.05583730500073945384	0.36701587460011369618	0.23479509186930979692	Good Overlap
seq8_1-seq8_119	0.9183175861017983	0.9188616409324856	0.086729827768763131575	0.5614711672066151697	0.36790488115448912246	Good Overlap
seq8_1-seq8_188	0.1645002730748225	0.16559397840078544	0.015306191557823680463	0.10199232370098434221	0.06724277218266403016	Good Overlap
seq8_1-seq8_132	0.7964743589743589	0.7985193019566367	0.07470537855007220204	0.48441468027043272051	0.31470393141179529696	Good Overlap
seq8_1-seq8_160	0.43582995951417003	0.43934821967410986	0.0435516136797868898	0.2812533044830736105	0.18973374444637759898	Good Overlap
seq8_1-seq8_141	0.9962790697674418	0.9963353183692166	0.085292643215070964866	0.6196076113806547	0.40968104429666038848	Good Overlap
seq8_1-seq8_159	0.6409756097560976	0.6438709677419355	0.058521131526762589243	0.40422863881952835174	0.27058675195239779206	Good Overlap
seq8_1-seq8_98	0.5061941803514837	0.5051963048498845	0.04516703300848928395	0.31464154865051649005	0.20783877005552869793	Good Overlap
seq8_1-seq8_123	0.22892819979188345	0.22892819979188345	0.01990719684906541663	0.13722933827269007843	0.08850521624838874021	Good Overlap
seq8_1-seq8_99	0.9909194097616345	0.9908675799086758	0.09191630056827570797	0.6075718856745589806	0.4013679821840999104	Good Overlap
