seq4_86	seq4_77	6786	0	-	+	+	100	0	11407	0	s	s
seq4_86	seq4_122	7269	0	-	+	+	66	0	14127	0	s	s
seq4_77	seq4_122	443	0	-	+	+	96	0	10964	0	s	s
seq4_86	seq4_187	11053	0	-	+	+	48	0	10343	0	s	s
seq4_77	seq4_187	4248	0	-	+	+	63	0	7159	0	s	s
seq4_122	seq4_187	3788	0	-	+	+	85	0	19422	0	s	s
seq4_86	seq4_180	12003	0	-	+	+	100	0	9279	0	s	s
seq4_77	seq4_180	5200	0	-	+	+	67	0	6207	0	s	s
seq4_122	seq4_180	4736	0	-	+	+	100	0	9279	0	s	s
seq4_187	seq4_180	951	0	-	+	+	100	0	9279	0	s	s
seq4_86	seq4_137	13871	0	-	+	+	100	0	6873	0	s	s
seq4_77	seq4_137	7053	0	-	+	+	63	0	4354	0	s	s
seq4_122	seq4_137	6621	0	-	+	+	100	0	6873	0	s	s
seq4_187	seq4_137	2829	0	-	+	+	100	0	6873	0	s	s
seq4_180	seq4_137	1876	0	-	+	+	100	0	6873	0	s	s
seq4_86	seq4_84	14591	0	-	+	+	68	0	6805	0	s	s
seq4_77	seq4_84	7806	0	-	+	+	36	0	3601	0	s	s
seq4_122	seq4_84	7322	0	-	+	+	100	0	9942	0	s	s
seq4_187	seq4_84	3539	0	-	+	+	100	0	9942	0	s	s
seq4_180	seq4_84	2575	0	-	+	+	72	0	6704	0	s	s
seq4_137	seq4_84	708	0	-	+	+	90	0	6165	0	s	s
seq4_86	seq4_176	14765	0	-	+	+	83	0	6631	0	s	s
seq4_77	seq4_176	7999	0	-	+	+	42	0	3408	0	s	s
seq4_122	seq4_176	7490	0	-	+	+	100	0	8037	0	s	s
seq4_187	seq4_176	3709	0	-	+	+	100	0	8037	0	s	s
seq4_180	seq4_176	2751	0	-	+	+	81	0	6528	0	s	s
seq4_137	seq4_176	897	0	-	+	+	87	0	5976	0	s	s
seq4_84	seq4_176	173	0	-	+	+	100	0	8037	0	s	s
seq4_86	seq4_54	15000	0	-	+	+	100	0	2924	0	s	s
seq4_77	seq4_54	8217	0	-	+	+	100	0	2924	0	s	s
seq4_122	seq4_54	7759	0	-	+	+	100	0	2924	0	s	s
seq4_187	seq4_54	3952	0	-	+	+	100	0	2924	0	s	s
seq4_180	seq4_54	3008	0	-	+	+	100	0	2924	0	s	s
seq4_137	seq4_54	1153	0	-	+	+	100	0	2924	0	s	s
seq4_84	seq4_54	407	0	-	+	+	100	0	2924	0	s	s
seq4_176	seq4_54	212	0	-	+	+	100	0	2924	0	s	s
seq4_86	seq4_29	15591	0	-	+	+	100	0	3112	0	s	s
seq4_77	seq4_29	8792	0	-	+	+	84	0	2615	0	s	s
seq4_122	seq4_29	8347	0	-	+	+	100	0	3112	0	s	s
seq4_187	seq4_29	4551	0	-	+	+	100	0	3112	0	s	s
seq4_180	seq4_29	3617	0	-	+	+	100	0	3112	0	s	s
seq4_137	seq4_29	1746	0	-	+	+	100	0	3112	0	s	s
seq4_84	seq4_29	994	0	-	+	+	100	0	3112	0	s	s
seq4_176	seq4_29	808	0	-	+	+	100	0	3112	0	s	s
seq4_54	seq4_29	586	0	-	+	+	80	0	2338	0	s	s
seq4_86	seq4_10	16157	0	-	+	+	100	0	2585	0	s	s
seq4_77	seq4_10	9370	0	-	+	+	79	0	2037	0	s	s
seq4_122	seq4_10	8915	0	-	+	+	100	0	2585	0	s	s
seq4_187	seq4_10	5119	0	-	+	+	100	0	2585	0	s	s
seq4_180	seq4_10	4180	0	-	+	+	100	0	2585	0	s	s
seq4_137	seq4_10	2312	0	-	+	+	100	0	2585	0	s	s
seq4_84	seq4_10	1559	0	-	+	+	100	0	2585	0	s	s
seq4_176	seq4_10	1377	0	-	+	+	100	0	2585	0	s	s
seq4_54	seq4_10	1162	0	-	+	+	68	0	1762	0	s	s
seq4_29	seq4_10	564	0	-	+	+	99	0	2548	0	s	s
seq4_86	seq4_52	16834	0	-	+	+	39	0	4562	0	s	s
seq4_77	seq4_52	10007	0	-	+	+	12	0	1400	0	s	s
seq4_122	seq4_52	9561	0	-	+	+	100	0	11685	0	s	s
seq4_187	seq4_52	5797	0	-	+	+	100	0	11685	0	s	s
seq4_180	seq4_52	4823	0	-	+	+	48	0	4456	0	s	s
seq4_137	seq4_52	2960	0	-	+	+	57	0	3913	0	s	s
seq4_84	seq4_52	2242	0	-	+	+	77	0	7700	0	s	s
seq4_176	seq4_52	2069	0	-	+	+	74	0	5968	0	s	s
seq4_54	seq4_52	1806	0	-	+	+	38	0	1118	0	s	s
seq4_29	seq4_52	1232	0	-	+	+	60	0	1880	0	s	s
seq4_10	seq4_52	665	0	-	+	+	74	0	1920	0	s	s
seq4_86	seq4_50	18662	0	-	+	+	69	0	2734	0	s	s
seq4_122	seq4_50	11418	0	-	+	+	100	0	3936	0	s	s
seq4_187	seq4_50	7642	0	-	+	+	100	0	3936	0	s	s
seq4_180	seq4_50	6656	0	-	+	+	67	0	2623	0	s	s
seq4_137	seq4_50	4787	0	-	+	+	53	0	2086	0	s	s
seq4_84	seq4_50	4105	0	-	+	+	100	0	3936	0	s	s
seq4_176	seq4_50	3923	0	-	+	+	100	0	3936	0	s	s
seq4_52	seq4_50	1866	0	-	+	+	100	0	3936	0	s	s
seq4_86	seq4_111	19035	0	-	+	+	64	0	2361	0	s	s
seq4_122	seq4_111	11771	0	-	+	+	100	0	3661	0	s	s
seq4_187	seq4_111	7994	0	-	+	+	100	0	3661	0	s	s
seq4_180	seq4_111	7018	0	-	+	+	62	0	2261	0	s	s
seq4_137	seq4_111	5152	0	-	+	+	47	0	1721	0	s	s
seq4_84	seq4_111	4462	0	-	+	+	100	0	3661	0	s	s
seq4_176	seq4_111	4279	0	-	+	+	100	0	3661	0	s	s
seq4_52	seq4_111	2218	0	-	+	+	100	0	3661	0	s	s
seq4_50	seq4_111	350	0	-	+	+	98	0	3586	0	s	s
seq4_86	seq4_154	19474	0	-	+	+	21	0	1922	0	s	s
seq4_122	seq4_154	12220	0	-	+	+	100	0	9042	0	s	s
seq4_187	seq4_154	8458	0	-	+	+	100	0	9042	0	s	s
seq4_180	seq4_154	7468	0	-	+	+	20	0	1811	0	s	s
seq4_137	seq4_154	5607	0	-	+	+	18	0	1266	0	s	s
seq4_84	seq4_154	4896	0	-	+	+	56	0	5046	0	s	s
seq4_176	seq4_154	4706	0	-	+	+	41	0	3331	0	s	s
seq4_52	seq4_154	2660	0	-	+	+	100	0	9025	0	s	s
seq4_50	seq4_154	772	0	-	+	+	80	0	3164	0	s	s
seq4_111	seq4_154	420	0	-	+	+	89	0	3241	0	s	s
seq4_86	seq4_177	19539	0	-	+	+	26	0	1857	0	s	s
seq4_122	seq4_177	12233	0	-	+	+	100	0	7074	0	s	s
seq4_187	seq4_177	8448	0	-	+	+	100	0	7074	0	s	s
seq4_180	seq4_177	7535	0	-	+	+	25	0	1744	0	s	s
seq4_137	seq4_177	5669	0	-	+	+	18	0	1204	0	s	s
seq4_84	seq4_177	4933	0	-	+	+	71	0	5009	0	s	s
seq4_176	seq4_177	4773	0	-	+	+	46	0	3264	0	s	s
