seq3_189	seq3_166	15663	0	-	+	+	55	0	19530	0	s	s
seq3_189	seq3_163	17563	0	-	+	+	86	0	17630	0	s	s
seq3_166	seq3_163	1898	0	-	+	+	100	0	20450	0	s	s
seq3_189	seq3_116	22521	0	-	+	+	63	0	12672	0	s	s
seq3_166	seq3_116	6852	0	-	+	+	100	0	20027	0	s	s
seq3_163	seq3_116	4967	0	-	+	+	77	0	15483	0	s	s
seq3_189	seq3_167	25272	0	-	+	+	97	0	9921	0	s	s
seq3_166	seq3_167	9607	0	-	+	+	100	0	10214	0	s	s
seq3_163	seq3_167	7727	0	-	+	+	100	0	10214	0	s	s
seq3_116	seq3_167	2749	0	-	+	+	100	0	10214	0	s	s
seq3_189	seq3_186	26884	0	-	+	+	100	0	7809	0	s	s
seq3_166	seq3_186	11212	0	-	+	+	100	0	7809	0	s	s
seq3_163	seq3_186	9308	0	-	+	+	100	0	7809	0	s	s
seq3_116	seq3_186	4351	0	-	+	+	100	0	7809	0	s	s
seq3_167	seq3_186	1606	0	-	+	+	100	0	7809	0	s	s
seq3_189	seq3_81	27158	0	-	+	+	62	0	8035	0	s	s
seq3_166	seq3_81	11487	0	-	+	+	100	0	12913	0	s	s
seq3_163	seq3_81	9583	0	-	+	+	84	0	10867	0	s	s
seq3_116	seq3_81	4617	0	-	+	+	100	0	12913	0	s	s
seq3_167	seq3_81	1867	0	-	+	+	82	0	8347	0	s	s
seq3_186	seq3_81	280	0	-	+	+	96	0	7529	0	s	s
seq3_189	seq3_160	29877	0	-	+	+	82	0	5316	0	s	s
seq3_166	seq3_160	14200	0	-	+	+	100	0	6495	0	s	s
seq3_163	seq3_160	12323	0	-	+	+	100	0	6495	0	s	s
seq3_116	seq3_160	7355	0	-	+	+	100	0	6495	0	s	s
seq3_167	seq3_160	4595	0	-	+	+	87	0	5619	0	s	s
seq3_186	seq3_160	2977	0	-	+	+	74	0	4832	0	s	s
seq3_81	seq3_160	2729	0	-	+	+	100	0	6495	0	s	s
seq3_189	seq3_124	32146	0	-	+	+	41	0	3047	0	s	s
seq3_166	seq3_124	16496	0	-	+	+	100	0	7371	0	s	s
seq3_163	seq3_124	14610	0	-	+	+	79	0	5840	0	s	s
seq3_116	seq3_124	9639	0	-	+	+	100	0	7371	0	s	s
seq3_167	seq3_124	6870	0	-	+	+	45	0	3344	0	s	s
seq3_186	seq3_124	5265	0	-	+	+	35	0	2544	0	s	s
seq3_81	seq3_124	5006	0	-	+	+	100	0	7371	0	s	s
seq3_160	seq3_124	2273	0	-	+	+	65	0	4222	0	s	s
seq3_189	seq3_23	32674	0	-	+	+	89	0	2519	0	s	s
seq3_166	seq3_23	17001	0	-	+	+	100	0	2839	0	s	s
seq3_163	seq3_23	15124	0	-	+	+	100	0	2839	0	s	s
seq3_116	seq3_23	10146	0	-	+	+	100	0	2839	0	s	s
seq3_167	seq3_23	7398	0	-	+	+	99	0	2816	0	s	s
seq3_186	seq3_23	5805	0	-	+	+	71	0	2004	0	s	s
seq3_81	seq3_23	5529	0	-	+	+	100	0	2839	0	s	s
seq3_160	seq3_23	2799	0	-	+	+	100	0	2839	0	s	s
seq3_124	seq3_23	526	0	-	+	+	100	0	2839	0	s	s
seq3_189	seq3_119	32706	0	-	+	+	10	0	2487	0	s	s
seq3_166	seq3_119	17135	0	-	+	+	78	0	19392	0	s	s
seq3_163	seq3_119	15158	0	-	+	+	26	0	5292	0	s	s
seq3_116	seq3_119	10154	0	-	+	+	49	0	9873	0	s	s
seq3_167	seq3_119	7425	0	-	+	+	27	0	2789	0	s	s
seq3_186	seq3_119	5810	0	-	+	+	26	0	1999	0	s	s
