seq7_196	seq7_142	1822	0	-	+	+	100	0	16656	0	s	s
seq7_196	seq7_120	2303	0	-	+	+	100	0	21968	0	s	s
seq7_142	seq7_120	436	0	-	+	+	97	0	16220	0	s	s
seq7_196	seq7_195	4435	0	-	+	+	100	0	19873	0	s	s
seq7_142	seq7_195	2598	0	-	+	+	84	0	14058	0	s	s
seq7_120	seq7_195	2131	0	-	+	+	100	0	19837	0	s	s
seq7_196	seq7_56	5488	0	-	+	+	100	0	12804	0	s	s
seq7_142	seq7_56	3669	0	-	+	+	100	0	12804	0	s	s
seq7_120	seq7_56	3227	0	-	+	+	100	0	12804	0	s	s
seq7_195	seq7_56	1070	0	-	+	+	100	0	12804	0	s	s
seq7_196	seq7_151	5760	0	-	+	+	100	0	11960	0	s	s
seq7_142	seq7_151	3969	0	-	+	+	100	0	11960	0	s	s
seq7_120	seq7_151	3510	0	-	+	+	100	0	11960	0	s	s
seq7_195	seq7_151	1367	0	-	+	+	100	0	11960	0	s	s
seq7_56	seq7_151	268	0	-	+	+	100	0	11960	0	s	s
seq7_196	seq7_169	7876	0	-	+	+	100	0	10339	0	s	s
seq7_142	seq7_169	6069	0	-	+	+	100	0	10339	0	s	s
seq7_120	seq7_169	5617	0	-	+	+	100	0	10339	0	s	s
seq7_195	seq7_169	3467	0	-	+	+	100	0	10339	0	s	s
seq7_56	seq7_169	2388	0	-	+	+	100	0	10339	0	s	s
seq7_151	seq7_169	2114	0	-	+	+	95	0	9846	0	s	s
seq7_196	seq7_103	9575	0	-	+	+	100	0	14074	0	s	s
seq7_142	seq7_103	7752	0	-	+	+	63	0	8904	0	s	s
seq7_120	seq7_103	7286	0	-	+	+	100	0	14074	0	s	s
seq7_195	seq7_103	5140	0	-	+	+	100	0	14074	0	s	s
seq7_56	seq7_103	4082	0	-	+	+	68	0	8722	0	s	s
seq7_151	seq7_103	3791	0	-	+	+	68	0	8169	0	s	s
seq7_169	seq7_103	1688	0	-	+	+	84	0	8651	0	s	s
seq7_196	seq7_82	11234	0	-	+	+	100	0	12555	0	s	s
seq7_142	seq7_82	9460	0	-	+	+	57	0	7196	0	s	s
seq7_120	seq7_82	8942	0	-	+	+	100	0	12555	0	s	s
seq7_195	seq7_82	6800	0	-	+	+	100	0	12555	0	s	s
seq7_56	seq7_82	5799	0	-	+	+	56	0	7005	0	s	s
seq7_151	seq7_82	5518	0	-	+	+	54	0	6442	0	s	s
seq7_169	seq7_82	3406	0	-	+	+	67	0	6933	0	s	s
seq7_103	seq7_82	1663	0	-	+	+	99	0	12411	0	s	s
seq7_196	seq7_81	11752	0	-	+	+	100	0	5433	0	s	s
seq7_142	seq7_81	9968	0	-	+	+	100	0	5433	0	s	s
seq7_120	seq7_81	9522	0	-	+	+	100	0	5433	0	s	s
seq7_195	seq7_81	7357	0	-	+	+	100	0	5433	0	s	s
seq7_56	seq7_81	6255	0	-	+	+	100	0	5433	0	s	s
seq7_151	seq7_81	5989	0	-	+	+	100	0	5433	0	s	s
seq7_169	seq7_81	3883	0	-	+	+	100	0	5433	0	s	s
seq7_103	seq7_81	2200	0	-	+	+	100	0	5433	0	s	s
seq7_82	seq7_81	471	0	-	+	+	100	0	5433	0	s	s
seq7_196	seq7_136	11784	0	-	+	+	100	0	5772	0	s	s
seq7_142	seq7_136	9989	0	-	+	+	100	0	5772	0	s	s
seq7_120	seq7_136	9531	0	-	+	+	100	0	5772	0	s	s
seq7_195	seq7_136	7387	0	-	+	+	100	0	5772	0	s	s
seq7_56	seq7_136	6289	0	-	+	+	100	0	5772	0	s	s
seq7_151	seq7_136	6027	0	-	+	+	100	0	5772	0	s	s
seq7_169	seq7_136	3914	0	-	+	+	100	0	5772	0	s	s
seq7_103	seq7_136	2237	0	-	+	+	100	0	5772	0	s	s
seq7_82	seq7_136	496	0	-	+	+	100	0	5772	0	s	s
seq7_81	seq7_136	12	0	-	+	+	100	0	5421	0	s	s
seq7_196	seq7_123	13136	0	-	+	+	100	0	12695	0	s	s
seq7_142	seq7_123	11297	0	-	+	+	42	0	5359	0	s	s
seq7_120	seq7_123	10837	0	-	+	+	88	0	11131	0	s	s
seq7_195	seq7_123	8702	0	-	+	+	88	0	11171	0	s	s
seq7_56	seq7_123	7632	0	-	+	+	41	0	5172	0	s	s
seq7_151	seq7_123	7348	0	-	+	+	39	0	4612	0	s	s
seq7_169	seq7_123	5243	0	-	+	+	49	0	5096	0	s	s
seq7_103	seq7_123	3550	0	-	+	+	83	0	10524	0	s	s
seq7_82	seq7_123	1895	0	-	+	+	85	0	10660	0	s	s
seq7_81	seq7_123	1355	0	-	+	+	75	0	4078	0	s	s
seq7_136	seq7_123	1330	0	-	+	+	77	0	4442	0	s	s
seq7_196	seq7_20	13117	0	-	+	+	100	0	6351	0	s	s
seq7_142	seq7_20	11306	0	-	+	+	84	0	5350	0	s	s
seq7_120	seq7_20	10844	0	-	+	+	100	0	6351	0	s	s
seq7_195	seq7_20	8694	0	-	+	+	100	0	6351	0	s	s
seq7_56	seq7_20	7639	0	-	+	+	81	0	5165	0	s	s
seq7_151	seq7_20	7357	0	-	+	+	72	0	4603	0	s	s
