seq9_142	seq9_191	7755	0	-	+	+	77	0	25570	0	s	s
seq9_142	seq9_111	15561	0	-	+	+	100	0	15884	0	s	s
seq9_191	seq9_111	7839	0	-	+	+	100	0	15884	0	s	s
seq9_142	seq9_178	17909	0	-	+	+	100	0	13156	0	s	s
seq9_191	seq9_178	10192	0	-	+	+	100	0	13156	0	s	s
seq9_111	seq9_178	2349	0	-	+	+	100	0	13156	0	s	s
seq9_142	seq9_170	19505	0	-	+	+	86	0	13820	0	s	s
seq9_191	seq9_170	11766	0	-	+	+	100	0	16085	0	s	s
seq9_111	seq9_170	3915	0	-	+	+	75	0	11969	0	s	s
seq9_178	seq9_170	1562	0	-	+	+	88	0	11594	0	s	s
seq9_142	seq9_181	19909	0	-	+	+	63	0	13416	0	s	s
seq9_191	seq9_181	12182	0	-	+	+	100	0	21352	0	s	s
seq9_111	seq9_181	4309	0	-	+	+	73	0	11575	0	s	s
seq9_178	seq9_181	1969	0	-	+	+	85	0	11187	0	s	s
seq9_170	seq9_181	408	0	-	+	+	97	0	15677	0	s	s
seq9_142	seq9_160	20080	0	-	+	+	82	0	13245	0	s	s
seq9_191	seq9_160	12352	0	-	+	+	100	0	16237	0	s	s
seq9_111	seq9_160	4485	0	-	+	+	72	0	11399	0	s	s
seq9_178	seq9_160	2135	0	-	+	+	84	0	11021	0	s	s
seq9_170	seq9_160	584	0	-	+	+	96	0	15501	0	s	s
seq9_181	seq9_160	177	0	-	+	+	100	0	16237	0	s	s
seq9_142	seq9_106	20428	0	-	+	+	75	0	12897	0	s	s
seq9_191	seq9_106	12794	0	-	+	+	100	0	17155	0	s	s
seq9_111	seq9_106	4849	0	-	+	+	69	0	11035	0	s	s
seq9_178	seq9_106	2503	0	-	+	+	81	0	10653	0	s	s
seq9_170	seq9_106	1022	0	-	+	+	94	0	15063	0	s	s
seq9_181	seq9_106	617	0	-	+	+	100	0	17155	0	s	s
seq9_160	seq9_106	437	0	-	+	+	97	0	15800	0	s	s
seq9_142	seq9_151	23101	0	-	+	+	100	0	9821	0	s	s
seq9_191	seq9_151	15359	0	-	+	+	100	0	9821	0	s	s
seq9_111	seq9_151	7533	0	-	+	+	85	0	8351	0	s	s
seq9_178	seq9_151	5192	0	-	+	+	81	0	7964	0	s	s
seq9_170	seq9_151	3602	0	-	+	+	100	0	9821	0	s	s
seq9_181	seq9_151	3197	0	-	+	+	100	0	9821	0	s	s
seq9_160	seq9_151	3031	0	-	+	+	100	0	9821	0	s	s
seq9_106	seq9_151	2672	0	-	+	+	100	0	9821	0	s	s
seq9_142	seq9_141	23217	0	-	+	+	39	0	10108	0	s	s
seq9_191	seq9_141	15451	0	-	+	+	100	0	25591	0	s	s
seq9_111	seq9_141	7648	0	-	+	+	52	0	8236	0	s	s
seq9_178	seq9_141	5304	0	-	+	+	60	0	7852	0	s	s
seq9_170	seq9_141	3679	0	-	+	+	77	0	12406	0	s	s
seq9_181	seq9_141	3260	0	-	+	+	85	0	18092	0	s	s
seq9_160	seq9_141	3099	0	-	+	+	81	0	13138	0	s	s
