KEY 	 ALPHA 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_7-origSeq_97	0.9923712650985378	0.14678674603714388613	0.6179665429972440747	0.41163487956030546283	Good Overlap
origSeq_7-origSeq_76	0.9974640743871513	0.14584224789219591578	0.6299434610078084244	0.4240327120747261671	Good Overlap
origSeq_7-origSeq_8	0.9473684210526315	0.14724548674938987964	0.62118730861895292476	0.42937651364569284489	Good Overlap
origSeq_8-origSeq_82	0.9946164199192463	0.13436839926165992485	0.644794668371956623	0.44317536838943440272	Good Overlap
origSeq_8-origSeq_96	0.9959523274117382	0.13734499175634780387	0.64167855233510431704	0.4369395574467727183	Good Overlap
origSeq_8-origSeq_95	0.9959523274117382	0.13904616808317468851	0.63426443407244410735	0.42960845752115282752	Good Overlap
origSeq_8-origSeq_94	0.9804134929270947	0.12765459637500839912	0.62967879914981242845	0.43001435233485432562	Good Overlap
origSeq_9-origSeq_93	0.963845050215208	0.12807042145104826782	0.61954770321774078754	0.42162132063128224317	Good Overlap
origSeq_10-origSeq_139	0.9923620933521924	0.13394530650240616956	0.64325913639378029654	0.4418018435020234823	Good Overlap
origSeq_10-origSeq_140	0.9960652051714446	0.13692344044148224806	0.6315999445016351455	0.42600023534465120744	Good Overlap
origSeq_10-origSeq_75	0.9949352841868317	0.13174745124596908863	0.6271743967586918919	0.41984609812622444413	Good Overlap
origSeq_10-origSeq_100	0.9949080622347949	0.12298867654489987238	0.62929842005261457275	0.4231469330587861083	Good Overlap
origSeq_10-origSeq_165	0.9949080622347949	0.1271125118345722511	0.62764189064400785316	0.42057619517686189656	Good Overlap
origSeq_10-origSeq_134	0.9949080622347949	0.13211658367775017018	0.63352708571592336416	0.42896267706983917764	Good Overlap
origSeq_10-origSeq_127	0.9949080622347949	0.13707108020336446315	0.62423456886764125596	0.41623116450375121113	Good Overlap
origSeq_10-origSeq_133	0.994210847044485	0.13760812651838143037	0.64041655469732819585	0.437165298173048303	Good Overlap
origSeq_10-origSeq_177	0.9943422913719944	0.12945342144792300261	0.6232264162607228584	0.41692516161047501363	Good Overlap
origSeq_10-origSeq_89	0.9949080622347949	0.1398843474209496211	0.62263495523609009883	0.41401067480460701682	Good Overlap
origSeq_10-origSeq_167	0.9974540311173975	0.14056744611727556174	0.61820933807365019446	0.4101097670053027344	Good Overlap
origSeq_10-origSeq_169	0.9957147229874502	0.12987195707483808983	0.63061543345947164327	0.42712577606440744712	Good Overlap
origSeq_10-origSeq_192	0.9949080622347949	0.12674850398986817538	0.60294741938773824415	0.39404535609701051648	Good Overlap
