seq6_115	seq6_180	3092	0	-	+	+	97	0	8573	0	s	s
seq6_115	seq6_109	4524	0	-	+	+	61	0	7141	0	s	s
seq6_180	seq6_109	1431	0	-	+	+	84	0	7413	0	s	s
seq6_115	seq6_186	5902	0	-	+	+	49	0	5763	0	s	s
seq6_180	seq6_186	2809	0	-	+	+	68	0	6035	0	s	s
seq6_109	seq6_186	1387	0	-	+	+	100	0	15534	0	s	s
seq6_115	seq6_110	6006	0	-	+	+	49	0	5659	0	s	s
seq6_180	seq6_110	2919	0	-	+	+	67	0	5925	0	s	s
seq6_109	seq6_110	1524	0	-	+	+	96	0	15729	0	s	s
seq6_186	seq6_110	128	0	-	+	+	99	0	15406	0	s	s
seq6_115	seq6_42	7274	0	-	+	+	45	0	4391	0	s	s
seq6_180	seq6_42	4187	0	-	+	+	53	0	4657	0	s	s
seq6_109	seq6_42	2763	0	-	+	+	100	0	9777	0	s	s
seq6_186	seq6_42	1378	0	-	+	+	100	0	9777	0	s	s
seq6_110	seq6_42	1280	0	-	+	+	100	0	9777	0	s	s
seq6_115	seq6_158	7617	0	-	+	+	91	0	4048	0	s	s
seq6_180	seq6_158	4532	0	-	+	+	97	0	4312	0	s	s
seq6_109	seq6_158	3099	0	-	+	+	100	0	4441	0	s	s
seq6_186	seq6_158	1720	0	-	+	+	100	0	4441	0	s	s
seq6_110	seq6_158	1607	0	-	+	+	100	0	4441	0	s	s
seq6_42	seq6_158	345	0	-	+	+	100	0	4441	0	s	s
seq6_115	seq6_69	7964	0	-	+	+	34	0	3701	0	s	s
seq6_180	seq6_69	4872	0	-	+	+	45	0	3972	0	s	s
seq6_109	seq6_69	3459	0	-	+	+	100	0	10760	0	s	s
seq6_186	seq6_69	2064	0	-	+	+	100	0	10760	0	s	s
seq6_110	seq6_69	1960	0	-	+	+	100	0	10760	0	s	s
seq6_42	seq6_69	670	0	-	+	+	93	0	9107	0	s	s
seq6_158	seq6_69	339	0	-	+	+	92	0	4102	0	s	s
seq6_109	seq6_143	6601	0	-	+	+	100	0	3611	0	s	s
seq6_186	seq6_143	5211	0	-	+	+	100	0	3611	0	s	s
seq6_110	seq6_143	5125	0	-	+	+	100	0	3611	0	s	s
seq6_42	seq6_143	3847	0	-	+	+	100	0	3611	0	s	s
seq6_69	seq6_143	3181	0	-	+	+	100	0	3611	0	s	s
seq6_109	seq6_57	6719	0	-	+	+	80	0	10534	0	s	s
seq6_186	seq6_57	5328	0	-	+	+	78	0	10206	0	s	s
seq6_110	seq6_57	5170	0	-	+	+	85	0	11220	0	s	s
seq6_42	seq6_57	3951	0	-	+	+	60	0	5826	0	s	s
seq6_69	seq6_57	3237	0	-	+	+	70	0	7523	0	s	s
seq6_143	seq6_57	129	0	-	+	+	96	0	3482	0	s	s
seq6_109	seq6_160	7398	0	-	+	+	57	0	9855	0	s	s
seq6_186	seq6_160	5817	0	-	+	+	63	0	9717	0	s	s
seq6_110	seq6_160	6285	0	-	+	+	62	0	10105	0	s	s
seq6_42	seq6_160	4435	0	-	+	+	55	0	5342	0	s	s
seq6_69	seq6_160	3756	0	-	+	+	65	0	7004	0	s	s
seq6_143	seq6_160	620	0	-	+	+	83	0	2991	0	s	s
seq6_57	seq6_160	1094	0	-	+	+	92	0	12075	0	s	s
seq6_109	seq6_126	7724	0	-	+	+	82	0	9529	0	s	s
seq6_186	seq6_126	6341	0	-	+	+	80	0	9193	0	s	s
seq6_110	seq6_126	6192	0	-	+	+	88	0	10198	0	s	s
seq6_42	seq6_126	4923	0	-	+	+	50	0	4854	0	s	s
seq6_69	seq6_126	4239	0	-	+	+	61	0	6521	0	s	s
seq6_143	seq6_126	1070	0	-	+	+	70	0	2541	0	s	s
seq6_57	seq6_126	1006	0	-	+	+	100	0	11554	0	s	s
seq6_109	seq6_3	8639	0	-	+	+	100	0	3263	0	s	s
seq6_186	seq6_3	7250	0	-	+	+	100	0	3263	0	s	s
seq6_110	seq6_3	7149	0	-	+	+	100	0	3263	0	s	s
seq6_42	seq6_3	5873	0	-	+	+	100	0	3263	0	s	s
seq6_69	seq6_3	5209	0	-	+	+	100	0	3263	0	s	s
seq6_143	seq6_3	2020	0	-	+	+	49	0	1591	0	s	s
seq6_57	seq6_3	1926	0	-	+	+	100	0	3263	0	s	s
seq6_160	seq6_3	1431	0	-	+	+	100	0	3263	0	s	s
seq6_126	seq6_3	956	0	-	+	+	100	0	3263	0	s	s
